4.489200000000000000e+04	4.949000000000000000e+03	2.187000000000000000e+03	3.199000000000000000e+03	3.215000000000000000e+03	1.482000000000000000e+04	8.670000000000000000e+03	3.508000000000000000e+03	3.789000000000000000e+03	3.347000000000000000e+03	3.791000000000000000e+03	2.552000000000000000e+03	3.946000000000000000e+03	2.922000000000000000e+03	2.210700000000000000e+04	1.958000000000000000e+03	1.843700000000000000e+04	2.093000000000000000e+03	4.161800000000000000e+04
1.026230000000000000e+05	9.789000000000000000e+03	5.589300000000000000e+04	1.252200000000000000e+04	4.651100000000000000e+04	3.473000000000000000e+03	3.064000000000000000e+03	2.318300000000000000e+04	1.143700000000000000e+04	1.123100000000000000e+04	9.700000000000000000e+03	4.821700000000000000e+04	1.329000000000000000e+04	1.956000000000000000e+04	1.121690000000000000e+05	2.675400000000000000e+04	2.970000000000000000e+03	2.150000000000000000e+04	2.114000000000000000e+03
8.028000000000000000e+03	2.763000000000000000e+03	1.952000000000000000e+03	3.530000000000000000e+03	2.444000000000000000e+03	4.473000000000000000e+03	7.790000000000000000e+03	2.962000000000000000e+03	3.759000000000000000e+03	2.826000000000000000e+03	2.743000000000000000e+03	2.503000000000000000e+03	2.652000000000000000e+03	1.988000000000000000e+03	1.439900000000000000e+04	1.854000000000000000e+03	6.476000000000000000e+03	1.864000000000000000e+03	7.744000000000000000e+03
5.315300000000000000e+04	9.368000000000000000e+03	7.181700000000000000e+04	8.515000000000000000e+03	3.433000000000000000e+03	2.320000000000000000e+03	1.909000000000000000e+03	1.279700000000000000e+04	8.283000000000000000e+03	1.064700000000000000e+04	1.046900000000000000e+04	5.514300000000000000e+04	3.922000000000000000e+03	4.598000000000000000e+04	6.840400000000000000e+04	2.135400000000000000e+04	1.878000000000000000e+03	2.287900000000000000e+04	1.729000000000000000e+03
3.026300000000000000e+04	2.750000000000000000e+03	2.196000000000000000e+03	2.538000000000000000e+03	2.088000000000000000e+03	1.086700000000000000e+04	8.649000000000000000e+03	2.443000000000000000e+03	3.169000000000000000e+03	2.496000000000000000e+03	3.025000000000000000e+03	2.301000000000000000e+03	2.844000000000000000e+03	2.419000000000000000e+03	1.551500000000000000e+04	2.633000000000000000e+03	3.450300000000000000e+04	2.671000000000000000e+03	3.288000000000000000e+04
9.847500000000000000e+04	1.173700000000000000e+04	9.035200000000000000e+04	9.913000000000000000e+03	4.222000000000000000e+03	2.243000000000000000e+03	2.089000000000000000e+03	2.765600000000000000e+04	1.011200000000000000e+04	1.992700000000000000e+04	1.134600000000000000e+04	1.149540000000000000e+05	6.316000000000000000e+03	4.276000000000000000e+04	1.017760000000000000e+05	3.719100000000000000e+04	1.609000000000000000e+03	2.227700000000000000e+04	1.545000000000000000e+03
1.230140000000000000e+05	4.835000000000000000e+03	2.337000000000000000e+03	4.331000000000000000e+03	2.877000000000000000e+03	3.716200000000000000e+04	3.984600000000000000e+04	3.093000000000000000e+03	5.112000000000000000e+03	3.350000000000000000e+03	3.259000000000000000e+03	3.606000000000000000e+03	4.700000000000000000e+03	3.047000000000000000e+03	9.275800000000000000e+04	2.415000000000000000e+03	7.070800000000000000e+04	3.423000000000000000e+03	7.987700000000000000e+04
1.373100000000000000e+04	2.213000000000000000e+03	4.990000000000000000e+03	2.192000000000000000e+03	3.434000000000000000e+03	2.021000000000000000e+03	3.545000000000000000e+03	1.844000000000000000e+03	1.863000000000000000e+03	2.232000000000000000e+03	2.407000000000000000e+03	3.863000000000000000e+03	3.529000000000000000e+03	2.302000000000000000e+03	1.941200000000000000e+04	1.759000000000000000e+03	2.871000000000000000e+03	2.670000000000000000e+03	4.122000000000000000e+03
1.801600000000000000e+04	2.853000000000000000e+03	1.777000000000000000e+03	2.348000000000000000e+03	1.889000000000000000e+03	4.605000000000000000e+03	5.210000000000000000e+03	1.757000000000000000e+03	3.288000000000000000e+03	2.393000000000000000e+03	2.506000000000000000e+03	2.430000000000000000e+03	3.268000000000000000e+03	1.740000000000000000e+03	7.609000000000000000e+03	1.728000000000000000e+03	1.088900000000000000e+04	1.546000000000000000e+03	4.398000000000000000e+03
3.176000000000000000e+04	4.233000000000000000e+03	2.152000000000000000e+03	3.739000000000000000e+03	2.755000000000000000e+03	2.289700000000000000e+04	6.245000000000000000e+03	2.818000000000000000e+03	4.261000000000000000e+03	3.062000000000000000e+03	3.886000000000000000e+03	2.867000000000000000e+03	3.870000000000000000e+03	2.730000000000000000e+03	2.748300000000000000e+04	2.308000000000000000e+03	3.267600000000000000e+04	2.564000000000000000e+03	2.769400000000000000e+04
2.069900000000000000e+04	3.481000000000000000e+03	1.845000000000000000e+03	2.455000000000000000e+03	2.241000000000000000e+03	8.540000000000000000e+03	9.038000000000000000e+03	2.358000000000000000e+03	2.228000000000000000e+03	2.539000000000000000e+03	2.491000000000000000e+03	1.731000000000000000e+03	2.792000000000000000e+03	1.954000000000000000e+03	1.243500000000000000e+04	2.025000000000000000e+03	1.511300000000000000e+04	1.690000000000000000e+03	1.534500000000000000e+04
3.847100000000000000e+04	4.423000000000000000e+03	2.336000000000000000e+03	3.890000000000000000e+03	3.603000000000000000e+03	1.597000000000000000e+04	1.933200000000000000e+04	5.738000000000000000e+03	4.042000000000000000e+03	4.050000000000000000e+03	7.398000000000000000e+03	3.668000000000000000e+03	3.368000000000000000e+03	3.457000000000000000e+03	2.890200000000000000e+04	3.590000000000000000e+03	2.530200000000000000e+04	4.636000000000000000e+03	2.057400000000000000e+04
5.037100000000000000e+04	7.794000000000000000e+03	6.125900000000000000e+04	7.795000000000000000e+03	2.765000000000000000e+03	2.624000000000000000e+03	1.792000000000000000e+03	9.139000000000000000e+03	7.223000000000000000e+03	6.943000000000000000e+03	1.067300000000000000e+04	3.614700000000000000e+04	4.458000000000000000e+03	5.398700000000000000e+04	4.709800000000000000e+04	3.497400000000000000e+04	2.015000000000000000e+03	2.147800000000000000e+04	1.715000000000000000e+03
7.275000000000000000e+03	1.270000000000000000e+03	2.270000000000000000e+03	1.535000000000000000e+03	7.260000000000000000e+02	1.064000000000000000e+03	1.698000000000000000e+03	1.596000000000000000e+03	1.139000000000000000e+03	1.179000000000000000e+03	1.435000000000000000e+03	1.487000000000000000e+03	2.737000000000000000e+03	1.064000000000000000e+03	5.003000000000000000e+03	1.561000000000000000e+03	1.186000000000000000e+03	1.437000000000000000e+03	1.338000000000000000e+03
1.672900000000000000e+04	2.908000000000000000e+03	1.850000000000000000e+03	2.202000000000000000e+03	1.934000000000000000e+03	4.768000000000000000e+03	4.406000000000000000e+03	2.543000000000000000e+03	2.630000000000000000e+03	2.021000000000000000e+03	2.004000000000000000e+03	1.622000000000000000e+03	2.227000000000000000e+03	1.778000000000000000e+03	1.684100000000000000e+04	1.931000000000000000e+03	1.282400000000000000e+04	2.771000000000000000e+03	1.226100000000000000e+04
1.350410000000000000e+05	1.524200000000000000e+04	2.675500000000000000e+04	1.097700000000000000e+04	2.831000000000000000e+03	1.576500000000000000e+04	2.209300000000000000e+04	7.791000000000000000e+03	1.095900000000000000e+04	1.017400000000000000e+04	8.285000000000000000e+03	2.544800000000000000e+04	3.806000000000000000e+03	1.203500000000000000e+04	1.042650000000000000e+05	2.343500000000000000e+04	3.977400000000000000e+04	1.246300000000000000e+04	3.961100000000000000e+04
1.610350000000000000e+05	8.969000000000000000e+03	4.432000000000000000e+03	9.827000000000000000e+03	4.638000000000000000e+03	4.305800000000000000e+04	7.795500000000000000e+04	4.662000000000000000e+03	8.230000000000000000e+03	8.069000000000000000e+03	8.166000000000000000e+03	3.899000000000000000e+03	5.210000000000000000e+03	6.404000000000000000e+03	1.144560000000000000e+05	3.986000000000000000e+03	1.161180000000000000e+05	3.334000000000000000e+03	8.330200000000000000e+04
1.793500000000000000e+04	3.536000000000000000e+03	1.976000000000000000e+03	3.911000000000000000e+03	2.279000000000000000e+03	4.439000000000000000e+03	1.248100000000000000e+04	3.415000000000000000e+03	4.257000000000000000e+03	4.141000000000000000e+03	2.564000000000000000e+03	1.884000000000000000e+03	2.594000000000000000e+03	2.276000000000000000e+03	1.083700000000000000e+04	2.239000000000000000e+03	3.757000000000000000e+03	2.227000000000000000e+03	5.502000000000000000e+03
4.854100000000000000e+04	6.696000000000000000e+03	3.836900000000000000e+04	9.327000000000000000e+03	5.907000000000000000e+03	3.063000000000000000e+03	2.675000000000000000e+03	1.188100000000000000e+04	8.914000000000000000e+03	9.550000000000000000e+03	7.598000000000000000e+03	5.923300000000000000e+04	8.451000000000000000e+03	1.631200000000000000e+04	5.280500000000000000e+04	2.345800000000000000e+04	3.883000000000000000e+03	9.944000000000000000e+03	2.143000000000000000e+03
5.421900000000000000e+04	5.218000000000000000e+03	2.458000000000000000e+03	5.996000000000000000e+03	2.387000000000000000e+03	3.081000000000000000e+04	3.299200000000000000e+04	3.974000000000000000e+03	5.580000000000000000e+03	5.642000000000000000e+03	4.874000000000000000e+03	2.989000000000000000e+03	3.110000000000000000e+03	2.848000000000000000e+03	5.323000000000000000e+04	2.984000000000000000e+03	3.967400000000000000e+04	3.093000000000000000e+03	5.142200000000000000e+04
4.914600000000000000e+04	6.662000000000000000e+03	1.794000000000000000e+03	6.003000000000000000e+03	4.252000000000000000e+03	6.404300000000000000e+04	3.718900000000000000e+04	3.895000000000000000e+03	5.233000000000000000e+03	8.242000000000000000e+03	4.801000000000000000e+03	4.712000000000000000e+03	3.694000000000000000e+03	3.966000000000000000e+03	2.956500000000000000e+04	3.031000000000000000e+03	3.757800000000000000e+04	4.590000000000000000e+03	2.485400000000000000e+04
1.124300000000000000e+05	9.582000000000000000e+03	8.987600000000000000e+04	1.200600000000000000e+04	2.899000000000000000e+03	3.706000000000000000e+03	3.290000000000000000e+03	1.336500000000000000e+04	1.678600000000000000e+04	1.416800000000000000e+04	1.474400000000000000e+04	5.864600000000000000e+04	8.326000000000000000e+03	4.924500000000000000e+04	1.118430000000000000e+05	4.739800000000000000e+04	2.170000000000000000e+03	4.304100000000000000e+04	2.229000000000000000e+03
1.473000000000000000e+04	1.864000000000000000e+03	1.912000000000000000e+03	1.963000000000000000e+03	2.779000000000000000e+03	2.225000000000000000e+03	2.527000000000000000e+03	2.281000000000000000e+03	1.950000000000000000e+03	2.434000000000000000e+03	1.872000000000000000e+03	2.006000000000000000e+03	8.226000000000000000e+03	2.358000000000000000e+03	1.644900000000000000e+04	1.792000000000000000e+03	5.723000000000000000e+03	2.393000000000000000e+03	2.266000000000000000e+03
3.052700000000000000e+04	3.466000000000000000e+03	1.779000000000000000e+03	3.349000000000000000e+03	2.084000000000000000e+03	4.810000000000000000e+03	4.782000000000000000e+03	2.619000000000000000e+03	3.780000000000000000e+03	3.090000000000000000e+03	3.296000000000000000e+03	1.489000000000000000e+03	2.413000000000000000e+03	2.817000000000000000e+03	2.661300000000000000e+04	2.763000000000000000e+03	2.745500000000000000e+04	2.057000000000000000e+03	1.956100000000000000e+04
1.517900000000000000e+04	2.934000000000000000e+03	1.399000000000000000e+03	2.699000000000000000e+03	1.174000000000000000e+03	7.157000000000000000e+03	1.142900000000000000e+04	1.785000000000000000e+03	2.563000000000000000e+03	2.082000000000000000e+03	1.970000000000000000e+03	1.312000000000000000e+03	1.917000000000000000e+03	1.730000000000000000e+03	1.691200000000000000e+04	1.673000000000000000e+03	1.699200000000000000e+04	1.526000000000000000e+03	2.206700000000000000e+04
5.352300000000000000e+04	3.770000000000000000e+03	1.835000000000000000e+03	3.241000000000000000e+03	2.850000000000000000e+03	2.371700000000000000e+04	3.038900000000000000e+04	3.096000000000000000e+03	3.995000000000000000e+03	3.043000000000000000e+03	3.431000000000000000e+03	1.729000000000000000e+03	5.944000000000000000e+03	1.975000000000000000e+03	3.431700000000000000e+04	2.138000000000000000e+03	5.689400000000000000e+04	2.143000000000000000e+03	5.872000000000000000e+04
1.042210000000000000e+05	1.034500000000000000e+04	9.485900000000000000e+04	7.635000000000000000e+03	2.760000000000000000e+03	2.499000000000000000e+03	2.893000000000000000e+03	1.563000000000000000e+04	8.956000000000000000e+03	1.155600000000000000e+04	1.017700000000000000e+04	8.580700000000000000e+04	3.888000000000000000e+03	1.208600000000000000e+04	8.471600000000000000e+04	2.818200000000000000e+04	2.060000000000000000e+03	3.524500000000000000e+04	1.485000000000000000e+03
1.042770000000000000e+05	1.546600000000000000e+04	1.009970000000000000e+05	9.902000000000000000e+03	4.067000000000000000e+03	3.522000000000000000e+03	2.570000000000000000e+03	1.892900000000000000e+04	7.498000000000000000e+03	1.429400000000000000e+04	1.072600000000000000e+04	5.200900000000000000e+04	9.311000000000000000e+03	5.716000000000000000e+04	1.071670000000000000e+05	4.703300000000000000e+04	2.592000000000000000e+03	3.836900000000000000e+04	2.861000000000000000e+03
1.648100000000000000e+04	2.585000000000000000e+03	2.559000000000000000e+03	2.424000000000000000e+03	1.559000000000000000e+03	2.150000000000000000e+03	2.157000000000000000e+03	1.963000000000000000e+03	1.777000000000000000e+03	2.567000000000000000e+03	2.274000000000000000e+03	3.226000000000000000e+03	1.328300000000000000e+04	2.675000000000000000e+03	2.466100000000000000e+04	2.348000000000000000e+03	2.165000000000000000e+03	1.820000000000000000e+03	1.826000000000000000e+03
2.026700000000000000e+04	1.724000000000000000e+03	1.456000000000000000e+03	1.670000000000000000e+03	2.038000000000000000e+03	4.400000000000000000e+03	3.827000000000000000e+03	1.808000000000000000e+03	2.067000000000000000e+03	1.679000000000000000e+03	1.781000000000000000e+03	1.504000000000000000e+03	1.433000000000000000e+03	1.394000000000000000e+03	1.178700000000000000e+04	1.807000000000000000e+03	1.500300000000000000e+04	1.855000000000000000e+03	1.650000000000000000e+04
4.350400000000000000e+04	2.524000000000000000e+03	1.335000000000000000e+03	2.607000000000000000e+03	1.503000000000000000e+03	1.161600000000000000e+04	9.606000000000000000e+03	2.485000000000000000e+03	2.796000000000000000e+03	2.443000000000000000e+03	2.311000000000000000e+03	1.886000000000000000e+03	2.539000000000000000e+03	1.767000000000000000e+03	2.347500000000000000e+04	1.837000000000000000e+03	4.113400000000000000e+04	1.587000000000000000e+03	1.679500000000000000e+04
4.466700000000000000e+04	1.060400000000000000e+04	4.477800000000000000e+04	9.684000000000000000e+03	4.224000000000000000e+03	3.027000000000000000e+03	3.149000000000000000e+03	3.384800000000000000e+04	6.395000000000000000e+03	8.308000000000000000e+03	8.380000000000000000e+03	6.149200000000000000e+04	7.040000000000000000e+03	2.669200000000000000e+04	3.747000000000000000e+04	1.731700000000000000e+04	1.869000000000000000e+03	3.018600000000000000e+04	3.620000000000000000e+03
3.591100000000000000e+04	3.506000000000000000e+03	1.548000000000000000e+03	3.025000000000000000e+03	2.072000000000000000e+03	8.792000000000000000e+03	1.543600000000000000e+04	2.586000000000000000e+03	3.202000000000000000e+03	2.809000000000000000e+03	4.027000000000000000e+03	1.473000000000000000e+03	2.023000000000000000e+03	2.249000000000000000e+03	3.825800000000000000e+04	1.998000000000000000e+03	4.145500000000000000e+04	2.035000000000000000e+03	3.109500000000000000e+04
2.631700000000000000e+04	4.246000000000000000e+03	1.541800000000000000e+04	4.140000000000000000e+03	4.279000000000000000e+03	2.940000000000000000e+03	3.178000000000000000e+03	5.947000000000000000e+03	4.272000000000000000e+03	5.441000000000000000e+03	4.559000000000000000e+03	1.422000000000000000e+04	6.032000000000000000e+03	6.477000000000000000e+03	1.656000000000000000e+04	6.896000000000000000e+03	3.373000000000000000e+03	1.591200000000000000e+04	4.543000000000000000e+03
9.389200000000000000e+04	6.647000000000000000e+03	1.893000000000000000e+03	5.189000000000000000e+03	3.413000000000000000e+03	4.057000000000000000e+04	4.564500000000000000e+04	4.672000000000000000e+03	7.243000000000000000e+03	5.415000000000000000e+03	7.334000000000000000e+03	3.119000000000000000e+03	4.780000000000000000e+03	3.308000000000000000e+03	8.815100000000000000e+04	3.010000000000000000e+03	5.844400000000000000e+04	4.053000000000000000e+03	8.622200000000000000e+04
9.069500000000000000e+04	1.274000000000000000e+04	8.449200000000000000e+04	1.988000000000000000e+04	4.541000000000000000e+03	4.609000000000000000e+03	2.907000000000000000e+03	2.699200000000000000e+04	1.751600000000000000e+04	2.271900000000000000e+04	9.909000000000000000e+03	9.321700000000000000e+04	7.837000000000000000e+03	5.136400000000000000e+04	9.038900000000000000e+04	5.263900000000000000e+04	4.174000000000000000e+03	4.541000000000000000e+04	4.220000000000000000e+03
5.488300000000000000e+04	5.116000000000000000e+03	1.916000000000000000e+03	4.477000000000000000e+03	5.255000000000000000e+03	1.515800000000000000e+04	1.424600000000000000e+04	3.474000000000000000e+03	5.050000000000000000e+03	4.590000000000000000e+03	5.863000000000000000e+03	1.859000000000000000e+03	2.938000000000000000e+03	2.198000000000000000e+03	3.621200000000000000e+04	1.925000000000000000e+03	5.392000000000000000e+04	2.305000000000000000e+03	2.886500000000000000e+04
8.563800000000000000e+04	7.384000000000000000e+03	2.647000000000000000e+03	6.644000000000000000e+03	3.775000000000000000e+03	3.894100000000000000e+04	2.220500000000000000e+04	4.385000000000000000e+03	6.746000000000000000e+03	4.185000000000000000e+03	5.328000000000000000e+03	2.496000000000000000e+03	3.968000000000000000e+03	3.608000000000000000e+03	3.500100000000000000e+04	3.916000000000000000e+03	5.179100000000000000e+04	3.358000000000000000e+03	6.648400000000000000e+04
4.149800000000000000e+04	6.981000000000000000e+03	2.926600000000000000e+04	7.003000000000000000e+03	2.098000000000000000e+03	3.004000000000000000e+03	2.293000000000000000e+03	9.186000000000000000e+03	6.884000000000000000e+03	8.739000000000000000e+03	5.750000000000000000e+03	1.398500000000000000e+04	2.899000000000000000e+03	1.950700000000000000e+04	3.117400000000000000e+04	1.163700000000000000e+04	1.654000000000000000e+03	8.024000000000000000e+03	1.668000000000000000e+03
9.819400000000000000e+04	5.100000000000000000e+03	2.722000000000000000e+03	7.035000000000000000e+03	2.729000000000000000e+03	3.121400000000000000e+04	4.427100000000000000e+04	3.798000000000000000e+03	5.201000000000000000e+03	4.717000000000000000e+03	5.982000000000000000e+03	2.240000000000000000e+03	8.092000000000000000e+03	3.541000000000000000e+03	6.086700000000000000e+04	3.105000000000000000e+03	7.699600000000000000e+04	2.528000000000000000e+03	6.566800000000000000e+04
1.162950000000000000e+05	1.521600000000000000e+04	9.400700000000000000e+04	1.520600000000000000e+04	9.765000000000000000e+03	5.299000000000000000e+03	4.552000000000000000e+03	1.524200000000000000e+04	1.883200000000000000e+04	2.081300000000000000e+04	1.733500000000000000e+04	4.796300000000000000e+04	8.444000000000000000e+03	3.782900000000000000e+04	9.480900000000000000e+04	4.524100000000000000e+04	2.282000000000000000e+03	6.194800000000000000e+04	2.422000000000000000e+03
2.796600000000000000e+04	4.593000000000000000e+03	2.872000000000000000e+03	3.974000000000000000e+03	5.592000000000000000e+03	1.725800000000000000e+04	1.732700000000000000e+04	3.056000000000000000e+03	5.061000000000000000e+03	3.689000000000000000e+03	4.377000000000000000e+03	1.988000000000000000e+03	3.648000000000000000e+03	3.480000000000000000e+03	2.297400000000000000e+04	2.190000000000000000e+03	1.937500000000000000e+04	2.191000000000000000e+03	2.363900000000000000e+04
5.412600000000000000e+04	1.129000000000000000e+04	4.773000000000000000e+03	1.397300000000000000e+04	7.260000000000000000e+03	5.806500000000000000e+04	2.268900000000000000e+04	9.333000000000000000e+03	1.519800000000000000e+04	1.013200000000000000e+04	1.080800000000000000e+04	5.701000000000000000e+03	1.082500000000000000e+04	7.712000000000000000e+03	5.213300000000000000e+04	6.091000000000000000e+03	5.254200000000000000e+04	5.765000000000000000e+03	2.333400000000000000e+04
2.483700000000000000e+04	4.946000000000000000e+03	3.196100000000000000e+04	7.066000000000000000e+03	2.608000000000000000e+03	2.232000000000000000e+03	2.393000000000000000e+03	8.526000000000000000e+03	4.462000000000000000e+03	5.494000000000000000e+03	5.425000000000000000e+03	2.276800000000000000e+04	5.155000000000000000e+03	7.718000000000000000e+03	1.734600000000000000e+04	1.206200000000000000e+04	2.921000000000000000e+03	8.806000000000000000e+03	2.774000000000000000e+03
6.035000000000000000e+04	4.751000000000000000e+03	2.570000000000000000e+03	3.762000000000000000e+03	2.140000000000000000e+03	9.464000000000000000e+03	1.608900000000000000e+04	3.278000000000000000e+03	4.908000000000000000e+03	3.099000000000000000e+03	4.449000000000000000e+03	2.393000000000000000e+03	3.791000000000000000e+03	2.781000000000000000e+03	3.485600000000000000e+04	2.391000000000000000e+03	3.224600000000000000e+04	2.427000000000000000e+03	4.125500000000000000e+04
1.309160000000000000e+05	9.524000000000000000e+03	2.465700000000000000e+04	1.546200000000000000e+04	4.075000000000000000e+03	2.291500000000000000e+04	3.645700000000000000e+04	1.424900000000000000e+04	1.374100000000000000e+04	6.411000000000000000e+03	1.671400000000000000e+04	1.938500000000000000e+04	6.862000000000000000e+03	1.853800000000000000e+04	1.085080000000000000e+05	2.438900000000000000e+04	5.809800000000000000e+04	1.550900000000000000e+04	4.209000000000000000e+04
5.971600000000000000e+04	5.034000000000000000e+03	3.587000000000000000e+03	5.677000000000000000e+03	2.910000000000000000e+03	8.846000000000000000e+03	1.188900000000000000e+04	3.837000000000000000e+03	5.343000000000000000e+03	5.864000000000000000e+03	6.008000000000000000e+03	2.382000000000000000e+03	3.863000000000000000e+03	3.118000000000000000e+03	3.220800000000000000e+04	3.583000000000000000e+03	3.386600000000000000e+04	3.156000000000000000e+03	2.811300000000000000e+04
5.766400000000000000e+04	3.400000000000000000e+03	4.404000000000000000e+03	3.063000000000000000e+03	2.443000000000000000e+03	6.712000000000000000e+03	1.660500000000000000e+04	3.019000000000000000e+03	2.732000000000000000e+03	2.368000000000000000e+03	2.829000000000000000e+03	1.568000000000000000e+03	3.243000000000000000e+03	2.602000000000000000e+03	4.619600000000000000e+04	1.852000000000000000e+03	3.746300000000000000e+04	2.461000000000000000e+03	2.387600000000000000e+04
4.627200000000000000e+04	3.280000000000000000e+03	1.278000000000000000e+03	3.072000000000000000e+03	3.327000000000000000e+03	1.255700000000000000e+04	1.382200000000000000e+04	2.366000000000000000e+03	3.717000000000000000e+03	3.770000000000000000e+03	3.401000000000000000e+03	1.565000000000000000e+03	3.040000000000000000e+03	1.986000000000000000e+03	3.047000000000000000e+04	1.756000000000000000e+03	6.382600000000000000e+04	2.300000000000000000e+03	3.244500000000000000e+04
4.336600000000000000e+04	4.094000000000000000e+03	3.433200000000000000e+04	3.254000000000000000e+03	1.462000000000000000e+03	2.075000000000000000e+03	1.769000000000000000e+03	4.159000000000000000e+03	4.268000000000000000e+03	4.441000000000000000e+03	3.633000000000000000e+03	2.384600000000000000e+04	2.738000000000000000e+03	1.108500000000000000e+04	4.292100000000000000e+04	9.931000000000000000e+03	1.758000000000000000e+03	5.981000000000000000e+03	1.387000000000000000e+03
7.374100000000000000e+04	8.178000000000000000e+03	7.752100000000000000e+04	9.469000000000000000e+03	2.153000000000000000e+03	2.001000000000000000e+03	2.421000000000000000e+03	1.396400000000000000e+04	7.877000000000000000e+03	1.188400000000000000e+04	1.066800000000000000e+04	7.117400000000000000e+04	6.705000000000000000e+03	2.526300000000000000e+04	5.340900000000000000e+04	2.535100000000000000e+04	1.524000000000000000e+03	3.201900000000000000e+04	1.928000000000000000e+03
