2.554577391330630221e+00	1.331642789455139919e+00	1.999622908516349939e+00	1.199816868567139982e+00	-3.153703031742119967e-01	-3.420961393202099909e-01	9.409477753525320454e-01	8.437081219370680396e-02	-2.519315071585840116e+00	3.352204954636460177e-01
8.025885289792130450e+00	-3.967808582786879867e+00	1.538875033579809870e-01	2.646237037316350182e-01	5.359358694718230343e-01	4.807207082093429840e-01	9.131825476572139610e-01	-2.374962237150370081e-01	-8.823996735330360552e-01	-1.793218100088070088e-01
6.323786031035980137e+00	-4.646174618953749835e+00	1.106594327984639969e+00	1.695914583814699950e-01	-5.130646432469330165e-01	3.063474270813669742e-01	-6.322163473884310214e-01	-5.589562676706270050e-01	1.144693870669660107e+00	-7.628166931004459750e-01
-1.533944896716989970e+00	5.660411675560630407e+00	1.543478944692389998e+00	1.083611875664080015e-01	1.047162845722239971e-01	-1.890757027371009827e-02	1.707612023082240027e-01	2.113939907870300006e-01	-7.164234411148340254e-01	1.033515951464009985e+00
9.811408206157569367e+00	-5.034764449231319716e+00	6.214312657229219550e-01	-1.033041184914619964e-01	-8.793174989090349891e-01	1.430518818024510086e+00	-6.526272343766339468e-01	-3.957908062539879923e-01	3.648525390548330027e-01	-1.674617450547619901e+00
8.595882876054799837e+00	-5.218259915968959994e+00	2.893280865183729955e-01	-1.534751916139580064e-01	5.103188689022709890e-02	9.185168764415879705e-01	1.101092469643359939e-01	-3.540831412215459939e-01	2.814919477206109799e-01	-7.629516770877019516e-01
-9.892068153270630049e-01	4.844786550995659802e+00	3.836538282639040176e+00	7.078134428632549824e-01	-2.858761960216359838e-02	-1.647537708106469878e-01	1.849780374579219943e-03	-2.470505361220640128e-01	-5.892141305294930076e-01	-7.615981866405550083e-01
-2.603732819391720188e+00	3.750991947555510020e+00	-6.849234021977630427e+00	3.224039236855080204e-01	9.338063336073709753e-01	4.883493380624689961e-01	-2.472432912236829927e-02	2.725346223767040055e-01	1.554381607418729994e+00	-5.638189100524420017e-01
8.449635536024679539e+00	-4.263684404332770406e+00	4.622142407724090241e-01	-1.256996670436840047e+00	5.400525003523309886e-01	7.845113426661050049e-01	-2.421773376756440055e-01	-8.141379260020119579e-01	5.096349394486050510e-01	-5.315599334892510131e-01
8.416130129786889569e+00	-4.939519152917910105e+00	6.163830581381749690e-02	-5.190190273864210280e-01	2.715788132730759807e-01	1.059401353450949990e-01	-3.826006901158239826e-01	-1.590777911899809993e-01	7.735958500393129711e-01	-6.429060243610500436e-01
8.968957797416509337e+00	-5.502221091201779934e+00	5.996350266255370265e-01	-5.547938784645399801e-01	2.397504058137160110e-01	2.541761436582389844e-01	-3.077878950630599797e-01	-4.577997279377050144e-01	7.363362686801679935e-01	-3.227039451843249918e-01
-9.641198139253419619e-01	6.219722454205389717e+00	4.344454038347129732e+00	4.841362493278559831e-01	-4.417897552875439948e-01	6.290320311171450351e-02	-2.891432565631579799e-01	2.827507312656569738e-01	-3.717413671959229893e-02	-1.591183606496139949e-02
-2.242490062772050097e-01	4.380930738556219950e+00	5.086880331176740100e+00	1.430600105182600057e-01	2.552494515619460058e-01	6.273479019080569798e-03	-4.167304090692379726e-01	-1.502263534918200083e-01	-3.518526829353589847e-01	-2.851429161697520143e-01
-2.580090552468400134e+00	3.517496852034930122e+00	-7.940199398444240053e+00	-1.283653922254389901e+00	1.536964710208819918e-01	-2.868659701312860008e-02	2.823586034762600172e-01	-8.043544501734299912e-01	-3.197914999720839757e-02	-1.118510644041680102e+00
6.544753486107039997e+00	-2.934326587206860015e+00	-3.145672521611559969e-01	5.162350696031699909e-02	5.457496302762240292e-01	-5.793717752883410094e-02	-4.478945131182630046e-01	-3.755844323270279839e-01	5.737020410500289769e-01	-3.064857649394929773e-01
9.641391734671410418e+00	-5.653103340920050179e+00	2.547190330269260006e-01	-8.007533546797720447e-01	-4.140381868943269761e-01	3.454258804589869780e-01	-3.816250944648599819e-01	-1.067822925681239932e+00	1.188704083590349958e+00	-9.796144446825499896e-01
-1.254424907857049964e+00	6.161444067534509905e+00	4.005080111830560341e+00	1.749358377399740094e-01	-6.216033641853540015e-01	1.141321999137370063e-02	-9.097947693750390030e-01	-7.375337465241610380e-01	2.410923668060029890e-01	-4.135086993912819864e-01
7.834811613101660299e+00	-4.502274369177990287e+00	3.268962464150449998e-01	1.226685477089780041e-01	-2.748880217606329834e-01	1.295185552232790138e-01	-6.276651513038059571e-01	-7.434957638468789876e-01	9.602273997824789520e-01	-1.172758000524880106e+00
-9.235009492881129933e-01	4.581720093923630444e+00	2.545644256532499927e+00	-1.514975451900680004e-01	-1.216945575892289938e-01	-4.129102893982340011e-02	2.019632527077190043e-01	1.235734455295860040e-01	5.429158669458590269e-01	1.138158903765560011e-02
8.358945870955359680e+00	-4.038581042297850310e+00	3.234902825550610150e-01	-7.089468704834049617e-02	2.903602306867780203e-01	1.142278403680039994e-01	-3.359565480244570135e-01	-3.179797569522029854e-01	4.674458800784370149e-01	2.769845492214190186e-01
-1.517590648772900064e+00	5.593420361821840103e+00	3.935361863816710049e+00	-4.377550722098019764e-01	3.590702106818379757e-01	-3.342227179509639767e-01	1.234830652710089960e-01	1.299275204834449970e-01	3.430133997876930185e-02	6.612253069233600122e-01
7.904821514506689795e+00	-4.575661129404600125e+00	9.102475280074369401e-02	9.286806250992710177e-02	2.217644035509009903e-01	3.274338568685660200e-01	-4.424704671048719784e-01	-1.146773714136630096e+00	1.057541609367339985e+00	-7.191639761408520348e-01
9.862261537222709151e+00	-5.926660357501170040e+00	-2.488318016572169944e-01	-5.864160173484590510e-01	4.104454434577480271e-01	5.769235176506499752e-01	-9.317676876869840363e-01	-9.387154430776439851e-01	-2.842610921161219939e-01	-7.904464641234619808e-04
1.134082270043440088e+00	2.323495480370770139e+00	2.187790173984700104e+00	2.206392404244079952e-01	-2.015759421899810111e-01	-5.050158045435280130e-01	-2.630592470535830230e-01	-6.640832087721479926e-01	1.138952916835689999e+00	6.084796306273859701e-01
8.470706365928480253e+00	-5.147390511429139615e+00	-4.267807074659630273e-01	-1.547828476592010005e-01	3.356867496038140053e-01	3.369179340399550138e-01	-9.597266191567410676e-02	-8.088713916110880087e-01	5.940086258414609688e-01	-6.253161639004579664e-01
-1.499420590408429899e+00	4.663222739469370381e+00	3.983881865455979998e+00	1.194161893806700014e+00	-1.042546728895550057e-01	-4.759342078579509860e-01	-7.871459673829079851e-01	-1.110984194027970107e+00	-1.430081304476270021e-01	-1.317269781420169927e+00
9.991567329278160159e+00	-6.302119965889610320e+00	1.039327924812939896e+00	-6.117185321236410234e-01	-1.436970672131039906e-01	9.471843589004349390e-03	4.635258946956030135e-01	-2.064334952361220055e-01	1.047003593527350063e+00	1.652847691643959949e-01
9.304594974656080097e+00	-5.865865485145350000e+00	4.440470094576259852e-01	-1.005064073646360079e+00	-4.109276744976559925e-01	6.495572104231329691e-01	-7.805168968621809533e-01	-9.148132729096210003e-01	1.855313517095459885e-01	-1.403550999021339951e+00
-1.323209876559860110e+00	5.853699609990999697e+00	2.690840754156380132e+00	-6.793653125021199835e-02	6.412731632181809527e-01	-3.995416996663669895e-01	-2.747859943739819899e-01	-1.049378827080540005e-01	-3.061166600206660093e-01	-6.580888177845389819e-01
8.703320041879219815e+00	-4.447260464956779735e+00	-4.948755789508390013e-01	-6.291516890735919798e-01	2.434227391146590036e-01	-2.048562174016110016e-01	7.604038811850269419e-02	-1.494031194461169915e-02	4.166649173303840076e-02	-1.971896795253620105e-01
2.300679515045970014e+00	8.277137658844999635e-01	1.722432704787520086e+00	-2.987612965607169824e-01	-1.086473377549699970e+00	2.991961643879960109e-01	3.379308988631130051e-01	4.551284107856119754e-02	-9.522477108380049682e-01	2.423593231558640038e-01
8.321832481668119286e+00	-5.195167709282319635e+00	3.056665264304390117e-01	5.493180397320279740e-01	1.911578859958630028e-01	-2.116704422465200131e-01	-4.609123787457879984e-01	3.760437148560200060e-01	-1.516767965531230056e+00	8.049360425239540096e-01
8.217794581368899287e+00	-4.328109453955529595e+00	1.506017511061359948e-01	-2.653154670889880107e-01	4.233872123814120259e-01	-6.642605191252090591e-02	1.373958328661510020e+00	4.205144474339920224e-01	-9.528930310583909324e-02	-1.468872018698670068e-01
9.678712214580279749e+00	-5.204339641160220076e+00	7.407205073287650432e-01	-1.006629270234040002e-01	3.866799361688830206e-01	2.557115759888469730e-01	-3.820755511899789902e-01	-3.836931997658810101e-01	1.382707145175590124e-01	-5.057974289538880175e-01
-6.454510824390390367e-01	4.811608083527690205e+00	3.636227748322820030e+00	-3.841125843728599998e-01	5.854501120342699982e-01	1.693136170536820029e-01	1.232277128203869941e-02	-3.606230182665560169e-01	-1.488963777696289958e-01	1.040167573004119994e+00
-1.994125222107149931e+00	5.577991547699729935e+00	3.095096447635940162e+00	2.921303908527270177e-01	5.192065271920900393e-01	-3.361683438636030030e-01	3.263057161136059814e-01	3.390365108854869747e-01	-2.717538040903039742e-01	-2.839165472236550025e-01
8.126926316141730666e+00	-4.669880296249930396e+00	-4.939369640801640204e-01	3.484447118409270128e-01	1.307913218818549939e-01	-1.020351232490809945e+00	-6.555190653664230149e-01	-7.762602383290130303e-01	1.039340860549859968e+00	-4.644568275553240255e-01
7.377737001371979630e+00	-3.443374941366800002e+00	8.322315622229899956e-01	-1.097537462180309953e-01	3.042014453441129751e-01	3.374391716173389955e-01	-6.804450295549550054e-01	-1.298978463411349926e+00	1.376829093412250016e+00	-8.043235786140909838e-01
8.047886622237859555e+00	-4.999791168114559703e+00	1.341564510019160050e-01	4.101793603787809994e-01	7.111839532613109527e-02	-2.196690185765400039e-01	-1.184779331473110042e-01	-1.379028470287380070e-01	1.694223307988720062e-01	-1.021655729047809963e-01
-1.142462022304610025e+00	3.373919135214650034e+00	-6.407926983579510072e+00	-1.038824494391400011e+00	1.119268923110880026e-01	3.518861232694420194e-01	-6.484214047220160371e-01	-2.347333344148689882e-01	5.075765073267749505e-01	-1.136861937459570093e+00
-1.957209387269339906e+00	3.087576433596639802e+00	-7.870791498574599920e+00	-3.590623880105520138e-01	4.687750066731879994e-01	5.869679872835860124e-01	-1.666225029950380021e-01	-6.634090048620060465e-01	1.789953810149629954e+00	3.621709140459359877e-01
-1.401916317064139994e+00	5.531539041445330263e+00	3.744993965309160178e+00	-4.987336742932759748e-01	6.396339965738709332e-02	1.672298342991080169e-02	-3.363983443624810055e-01	-7.380810093287709650e-01	-3.215384184946099705e-02	-4.431055350174020052e-02
-2.017414372074819884e+00	1.110861605022930076e+00	-4.905150141253439955e+00	2.870304325917630184e+00	-5.613730251075269573e-01	-2.078247258581459977e+00	-9.069924741818790048e-01	-6.975156355214459647e-02	-5.541267325362969620e-01	1.091910512751389950e+00
5.043434608572699984e-01	1.804705711649450040e+00	-7.236973357867469980e-01	1.706855936564680043e+00	4.007203588928099913e-01	-4.301184089264359911e-01	-3.261766494255990273e-02	-8.869263767274769839e-01	-4.450858448762750053e-01	-4.732173856844569815e-01
-2.864166398622610021e+00	3.559302333995459922e+00	-7.443976543053599570e+00	-1.076239264070689927e+00	-1.477426561398299976e+00	-1.994587632315819870e-01	-7.455326385551519497e-01	-5.055032559419529899e-04	7.709712223398269559e-01	-3.353323163570660070e-01
-4.598138515796409642e+00	-3.176992421713640269e-01	3.037491004812800099e+00	4.204788318542390435e+00	9.942351978347290231e-01	-2.572851693555950003e+00	-5.627924056735790215e-01	1.698543432481909865e-01	-1.541239467121940043e+00	2.632627045370340202e+00
8.732114888348940340e+00	-4.649045825593390191e+00	-2.861364619879980253e-01	-3.636176497770109983e-01	-2.934550061844740099e-01	1.974360539862350106e-01	-7.257942076550689681e-01	5.148706146087179691e-01	-4.654948813847969991e-01	-1.322511151001279917e-01
-1.261290650730419927e+01	-9.789703907365149504e+00	3.289538220146619896e+00	-2.721112866981750145e+00	-1.276367967811270043e+00	-7.152192737532180322e-01	-4.533801591279339682e+00	-1.559725704918659916e+00	-6.602367368173810425e-01	-1.114258360014940052e+00
8.048041058265370751e+00	-5.758403477345569677e+00	-4.768954093681809780e-01	-3.051841263984009789e-01	-3.386302409148089776e-01	6.451977617865239933e-01	-5.993414634827769483e-01	2.726394303662639795e-01	4.041109581556059926e-01	-6.001695231923800389e-01
3.689496792953240067e+00	-8.704407535360749737e-01	-5.534883472209149780e+00	-6.444679687909939947e-01	-1.727373769243140122e-01	2.003188624634610060e-01	-5.903790513155510178e-01	8.914655909542540391e-01	3.677760739665669742e-01	-1.453108469295059935e-01
9.026002090269040323e+00	-5.031089446487790440e+00	2.931088187606660234e-01	-3.090425507832659791e-01	4.410400498158210114e-01	-5.918358359665180229e-02	-5.027768837564210447e-01	-7.073188753034100051e-02	5.672959647794030280e-01	-9.428897732207329740e-01
7.505616938158749640e+00	-4.403931052961260306e+00	-5.540295640895730456e-01	2.337361836666519976e-01	-1.616892532329460008e-01	3.234769990486789926e-01	-9.248168339336739763e-01	-3.698067277792920216e-01	8.274388934652450178e-01	-1.110332004629940084e+00
7.336186456789159926e+00	-3.675086347663159891e+00	5.135063483021540254e-01	1.449856689397990006e-01	3.671904090393670050e-01	6.693645427495750200e-01	2.527944150349660246e-01	-4.701387765639730154e-01	9.416159523844119805e-01	9.810918281707209365e-02
6.895510013339060329e+00	-3.037492045328800128e+00	8.023844049409519785e-01	-1.502293724132590033e-02	1.672260467803139972e-01	5.297849154524889581e-01	-7.439529859111679855e-01	-5.575731765867439904e-01	1.283862630215139911e+00	-3.756483027321589896e-01
7.719380916415330418e+00	-5.015266564298920038e+00	-5.762834833940350121e-01	5.379410412127979546e-01	-1.199182067905869981e-01	9.907518906312519358e-02	8.503269097922789843e-01	2.154756661300110121e+00	-1.925666751877799898e+00	2.604326543793489823e-01
7.256220780155100414e+00	-4.407431068649089845e+00	-3.949231748858699764e-01	3.210975914562170241e-01	3.974510890153020171e-01	-2.114270461102359944e-01	3.857965651550869790e-01	3.365493410657139917e-01	-8.467102977677120057e-01	-4.241078128305459938e-01
-8.829544034526389806e-01	6.359554015222889767e+00	3.801238351086460021e+00	7.655262689230339819e-03	-2.010559367034540079e-01	5.721824295404059901e-01	5.267353648132719890e-01	8.072519429121749468e-01	-4.569953908994249803e-01	-5.964255606372189655e-01
-1.186001700059019948e+00	5.482414824767490202e+00	4.717177828646740068e+00	-2.180252742580969863e-02	-9.338137115351470285e-01	-7.379401784906830519e-02	7.849676047394049672e-01	-2.190574568677200115e-02	3.014171960082360213e-01	-3.119748502483519759e-01
-1.133425876086189943e+00	5.098055153994249800e+00	2.872702057359009853e+00	2.465889965348189994e-01	-1.335928625562859962e-01	-7.196918060200540035e-01	-4.634877200400470132e-01	3.674870472132639732e-01	-2.886617227898309879e-01	-2.979522512387819955e-01
-1.400284603322869970e+00	5.110287551967170216e+00	2.682295118878899931e+00	-1.439357238060429978e-01	-1.186885330413689932e+00	4.073472244279440213e-01	-7.163116006875169806e-01	-2.601998146148869900e-02	4.092367676080280181e-01	-6.411905566176669957e-01
6.390206476414549641e+00	-4.457440537293630101e+00	7.651948084461770438e-01	-9.833740616094089892e-01	1.002360613121809907e+00	4.748201559617989953e-01	-1.404489319596549990e+00	-1.543667693647909900e+00	1.193493405724499912e+00	-1.356674424714059968e-01
-1.009302327843079938e+00	3.546158629142630136e+00	2.348136478773250158e+00	2.394324568158399946e-01	-8.699616051723559895e-01	-7.410334813996619641e-01	-9.886474983284840312e-02	-1.262109134008219946e-01	7.111334658084129678e-01	6.727291625812370501e-01
-1.815701949210920096e+00	4.862461196484759718e+00	2.816404814670490087e+00	-4.033158157309220115e-01	-3.929597129002129763e-01	1.167181825562189999e-03	-2.459182843870640067e-01	1.906596310803010119e-01	1.388918115892700048e-02	3.130971805740360159e-01
-7.977866756710859653e-01	4.541985940072139627e+00	2.480311917156269974e+00	5.948738334304239789e-02	-4.201112562583589893e-01	-8.170872996740430327e-01	-2.524217673414420049e-01	1.115620613448039915e-02	6.769828683933639679e-01	-1.444754342111030099e-01
-2.882541668137489910e-01	4.485982474639640394e+00	3.317845015263829911e+00	-6.064043253211120338e-02	-2.019869645867959917e-01	6.015211548539599606e-01	-2.082572565442820101e-01	3.691849909130440199e-01	5.631866821796529532e-01	-1.748888830348049872e-01
6.314135778049600134e+00	-2.335840047003990172e+00	8.458590041446080177e-01	-7.391053978334050090e-01	1.467670226869040029e-01	-1.623731485704839883e-01	-3.829806171953489824e-01	-3.796123956981740100e-01	3.091198359918409869e-02	-4.545769062907200064e-01
6.781346293585190033e+00	-3.472804765271420013e+00	3.584517642648890057e-01	-4.323460860694289809e-01	-1.882114162696199910e+00	-9.267039523357709641e-01	-1.045796620754009920e+00	5.528942512791059638e-01	8.627309613204869887e-01	1.218738373137810083e+00
7.336346044694900037e+00	-3.685554680570239938e+00	8.386171053500399708e-01	-2.427519717468319960e-01	-4.521386565483900277e-01	-7.459580618842660549e-01	2.130085247840010076e-01	-2.180560157170449986e-01	-4.957245801255710238e-01	-4.682107447370900122e-01
8.560920276922740157e+00	-5.477971038650349733e+00	-1.660732741960520009e-01	5.416137053094199905e-01	-7.761494239387449756e-01	4.396394197475450016e-01	-3.298092476008960272e-01	-8.179510038210060507e-01	6.720266757603390317e-01	-3.611903518519459788e-01
1.042382092977820029e+01	-6.592857845311559828e+00	2.604062335995500077e-01	8.000223167509290523e-02	-1.056277213109640067e+00	7.548992649573099678e-01	4.014326370513219833e-01	-1.174808081520660075e+00	4.610987680215979934e-01	-9.584472844587690332e-01
8.604953467885090745e+00	-5.299767939390750193e+00	5.461035744137060499e-01	-9.181394951512579505e-02	-5.277693844370719978e-01	-7.229514504727300173e-01	-1.592712123077340003e-01	-6.706909306303629470e-02	-1.340521868965190100e+00	-1.841648154863129994e-01
-2.069988678626829781e+00	3.346753886954549895e+00	-4.087115121226750247e+00	5.551028809634429573e-01	1.325218300233380053e-01	1.254978130347520038e+00	-3.345823414304089916e-01	-2.859374033278340166e-01	5.498610037524439553e-01	-4.258867244815709996e-01
7.584144283481980331e+00	-5.086358137688390180e+00	8.088513975676240308e-01	-3.667625387152019800e-01	1.055795388762440057e+00	1.734677432614659953e-01	1.696970118294580110e-01	-6.170977167589970502e-01	-1.920510256604429922e-01	2.982636552357860182e-01
6.988402649016260071e+00	-4.059455647357370189e+00	5.382510061615569663e-01	-2.052169814581260021e-01	-1.932174671921129960e-01	4.350316451909919807e-02	-1.907042021804640150e-02	-4.412742414990319939e-01	1.009334740730239988e+00	-9.542049623261930069e-01
-1.623383720212709935e+00	5.691515013926999877e+00	5.015191714979239990e+00	9.512410173392650270e-01	2.099816475051139997e-01	5.161917829389609524e-01	4.855057931631470008e-02	3.053063056235280071e-01	1.799650270018960108e-01	1.836023254637929869e-01
7.790260310107550268e+00	-4.452837165278140219e+00	4.851473463239520112e-01	2.091476445469609979e-01	9.380942906717190666e-02	5.988095413446310467e-01	-6.250459099072910307e-01	-7.863513709952250075e-01	-1.710863197937560060e-02	-1.245045267894329954e-01
5.405842398334580245e+00	-3.721466774462240057e+00	9.340710163449510439e-01	-4.354759167820400068e-01	-1.105014997832499901e+00	3.408424927814159844e-01	3.203869065183900244e-01	-1.534944525003379967e+00	1.174316491360569925e+00	-8.514662849885880069e-01
8.214711820649819529e+00	-4.580741812921689693e+00	1.576499020136969964e-01	-3.847310982008759761e-01	-3.912607439128790165e-01	3.461658890772030261e-01	-4.870250837654090115e-02	-1.043623043051199906e+00	9.981856479845420127e-01	-7.505156113499570347e-01
-8.190210420803889502e-01	4.742090277606959781e+00	3.050015871859860006e+00	-2.948133819496290275e-01	-5.229845138385940118e-01	-8.306992652683309331e-02	-4.381817527986059946e-01	2.818677212163370194e-01	2.875577906081600021e-01	5.343411096975080321e-01
-1.393687956945830031e+00	4.488145294731520352e+00	2.916477743235749820e+00	1.076973350200429946e+00	2.778687667153380003e-01	-7.011368670762829769e-01	1.489555511147450106e-01	-7.001406648567319868e-01	-2.508440831383780267e-01	2.670876381618270123e-02
-1.423170553199210042e+00	4.808672003474270262e+00	3.527745492729459809e+00	4.393369764757700247e-01	3.129272059332420253e-01	6.598150649782189570e-01	-3.267410194391430212e-01	-5.885218647047349982e-01	-7.760489575349810432e-01	4.078148440429730237e-01
-1.049680564658499904e+00	5.791200189032680079e+00	3.594894792465200162e+00	-2.806482213643199941e-01	2.896686602177009906e-01	-6.160145446125899760e-01	-5.879411383530569468e-01	-3.053137966770099743e-01	4.295126801037619790e-01	-3.806816848458580149e-02
8.005425247382959242e+00	-4.243652894907730122e+00	2.907989035474010109e-01	2.585257031546000020e-02	-2.332727351327849863e-02	2.251126830704079929e-01	-8.207443080506350297e-01	-8.266006300120349870e-01	1.347887132091950102e+00	-6.809849116280429770e-01
-1.671685372184370078e+00	3.612662563524350112e+00	-4.410341263398139589e+00	-1.226038755357939936e+00	8.468219750318239925e-01	6.949295239267320179e-01	-7.583615748701889592e-01	-5.563445069472839899e-01	4.217962158267249961e-01	-1.254943299697949932e+00
7.320718927308729640e+00	-4.251110188544870105e+00	-1.527912852921919917e-01	4.792375333419349737e-01	-4.980645935851270023e-01	4.491795517906210233e-01	-1.954461975045410083e-01	-8.570489433597749951e-01	-4.948776674844180268e-01	3.498647499624719936e-02
-2.093222771126979909e-01	4.508082201488820218e+00	3.328486403461659915e+00	2.582809593741210163e-02	6.298774779434910265e-01	7.589988614152589630e-01	6.047220860421790301e-01	-1.743813595722490117e-01	-5.192105310943619934e-01	-1.283145828242170106e-01
